,country,year,own_account,location_type,phone_access,household_size,respondent_age,gender,head_relation,marital_status,education_level,job_type
3504,Kenya,2018,Yes,Urban,Yes,3.0,27.0,Female,Head of Household,Married/Living together,Primary education,Formally employed Private
3505,Kenya,2018,No,Urban,No,3.0,32.0,Female,Spouse,Married/Living together,No formal education,Informally employed
3506,Kenya,2018,No,Urban,Yes,6.0,45.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
3507,Kenya,2018,Yes,Urban,Yes,1.0,45.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
3508,Kenya,2018,No,Urban,No,6.0,76.0,Female,Other relative,Married/Living together,No formal education,Remittance Dependent
3509,Kenya,2018,Yes,Urban,Yes,3.0,43.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
3510,Kenya,2018,No,Rural,No,4.0,16.0,Female,Child,Single/Never Married,Primary education,Informally employed
3511,Kenya,2018,No,Urban,Yes,2.0,23.0,Female,Head of Household,Single/Never Married,Primary education,Remittance Dependent
3512,Kenya,2018,Yes,Rural,Yes,1.0,23.0,Male,Head of Household,Single/Never Married,Secondary education,Farming and Fishing
3513,Kenya,2018,No,Urban,Yes,3.0,25.0,Female,Head of Household,Single/Never Married,Vocational/Specialised training,Formally employed Private
3515,Kenya,2018,Yes,Urban,Yes,4.0,66.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
3517,Kenya,2018,Yes,Urban,Yes,3.0,52.0,Female,Head of Household,Married/Living together,Vocational/Specialised training,Self employed
3519,Kenya,2018,Yes,Rural,Yes,3.0,22.0,Female,Child,Single/Never Married,Secondary education,Self employed
3520,Kenya,2018,Yes,Urban,No,4.0,29.0,Female,Spouse,Married/Living together,Primary education,Informally employed
3521,Kenya,2018,No,Urban,Yes,4.0,18.0,Male,Other relative,Single/Never Married,Secondary education,Remittance Dependent
3522,Kenya,2018,No,Rural,Yes,7.0,31.0,Female,Child,Divorced/Seperated,Primary education,Informally employed
3523,Kenya,2018,Yes,Rural,Yes,5.0,48.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Formally employed Government
3524,Kenya,2018,Yes,Urban,Yes,3.0,25.0,Male,Head of Household,Married/Living together,Primary education,Formally employed Private
3525,Kenya,2018,Yes,Urban,Yes,3.0,32.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
3527,Kenya,2018,No,Rural,Yes,1.0,61.0,Female,Head of Household,Widowed,No formal education,Farming and Fishing
3528,Kenya,2018,Yes,Urban,Yes,1.0,78.0,Male,Head of Household,Married/Living together,Primary education,Self employed
3529,Kenya,2018,No,Rural,No,3.0,46.0,Male,Child,Single/Never Married,Primary education,Informally employed
3530,Kenya,2018,Yes,Urban,Yes,3.0,59.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Self employed
3531,Kenya,2018,Yes,Urban,Yes,9.0,42.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Formally employed Government
3532,Kenya,2018,No,Rural,Yes,8.0,45.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
3535,Kenya,2018,No,Rural,Yes,4.0,28.0,Female,Spouse,Married/Living together,Primary education,Informally employed
3536,Kenya,2018,No,Urban,Yes,6.0,36.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
3537,Kenya,2018,No,Rural,Yes,6.0,42.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
3538,Kenya,2018,No,Urban,Yes,4.0,50.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
3539,Kenya,2018,No,Urban,Yes,1.0,55.0,Female,Head of Household,Divorced/Seperated,Primary education,Informally employed
3544,Kenya,2018,No,Rural,Yes,6.0,26.0,Male,Child,Single/Never Married,Primary education,Informally employed
3545,Kenya,2018,No,Urban,Yes,6.0,36.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
3546,Kenya,2018,No,Urban,Yes,3.0,16.0,Female,Child,Single/Never Married,Secondary education,Remittance Dependent
3548,Kenya,2018,Yes,Urban,Yes,4.0,38.0,Female,Head of Household,Single/Never Married,Secondary education,Formally employed Private
3551,Kenya,2018,No,Urban,Yes,3.0,32.0,Female,Spouse,Married/Living together,Primary education,Self employed
3552,Kenya,2018,No,Rural,No,5.0,78.0,Male,Head of Household,Married/Living together,No formal education,Remittance Dependent
3553,Kenya,2018,No,Rural,Yes,5.0,48.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
3554,Kenya,2018,No,Urban,Yes,8.0,28.0,Female,Child,Divorced/Seperated,No formal education,Remittance Dependent
3555,Kenya,2018,No,Rural,No,5.0,26.0,Female,Spouse,Married/Living together,No formal education,Remittance Dependent
3556,Kenya,2018,No,Rural,No,7.0,26.0,Female,Head of Household,Divorced/Seperated,Primary education,Self employed
3557,Kenya,2018,Yes,Urban,Yes,1.0,37.0,Male,Head of Household,Single/Never Married,Primary education,Formally employed Private
3558,Kenya,2018,No,Rural,No,2.0,36.0,Female,Head of Household,Single/Never Married,Primary education,Informally employed
3559,Kenya,2018,No,Urban,Yes,4.0,44.0,Female,Head of Household,Widowed,Secondary education,Other Income
3560,Kenya,2018,No,Rural,Yes,5.0,39.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
3561,Kenya,2018,Yes,Urban,Yes,5.0,40.0,Male,Head of Household,Married/Living together,Primary education,Self employed
3562,Kenya,2018,Yes,Urban,Yes,2.0,31.0,Female,Spouse,Married/Living together,Secondary education,Self employed
3564,Kenya,2018,No,Urban,Yes,3.0,49.0,Male,Head of Household,Married/Living together,Primary education,Self employed
3565,Kenya,2018,No,Rural,Yes,8.0,29.0,Male,Other relative,Single/Never Married,Secondary education,Self employed
3566,Kenya,2018,No,Urban,Yes,1.0,65.0,Female,Head of Household,Widowed,Primary education,Remittance Dependent
3567,Kenya,2018,Yes,Rural,Yes,1.0,83.0,Male,Head of Household,Divorced/Seperated,Primary education,Farming and Fishing
3568,Kenya,2018,No,Urban,Yes,1.0,24.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
3569,Kenya,2018,No,Rural,Yes,5.0,43.0,Female,Head of Household,Married/Living together,Primary education,Farming and Fishing
3570,Kenya,2018,No,Urban,No,5.0,25.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
3573,Kenya,2018,Yes,Urban,Yes,4.0,36.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Self employed
3574,Kenya,2018,Yes,Rural,Yes,3.0,24.0,Male,Child,Single/Never Married,Vocational/Specialised training,Farming and Fishing
3575,Kenya,2018,No,Urban,Yes,1.0,23.0,Female,Head of Household,Single/Never Married,Primary education,Self employed
3576,Kenya,2018,No,Rural,Yes,3.0,24.0,Female,Spouse,Married/Living together,Secondary education,Self employed
3577,Kenya,2018,No,Urban,Yes,3.0,49.0,Female,Head of Household,Married/Living together,Secondary education,Self employed
3578,Kenya,2018,No,Rural,No,5.0,17.0,Female,Head of Household,Married/Living together,Primary education,Remittance Dependent
3579,Kenya,2018,No,Rural,No,2.0,38.0,Female,Spouse,Married/Living together,Primary education,Informally employed
3580,Kenya,2018,Yes,Rural,Yes,4.0,39.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
3581,Kenya,2018,No,Rural,Yes,6.0,30.0,Female,Spouse,Married/Living together,No formal education,Informally employed
3582,Kenya,2018,No,Rural,No,2.0,28.0,Male,Head of Household,Married/Living together,Secondary education,Formally employed Private
3583,Kenya,2018,No,Urban,Yes,2.0,35.0,Female,Spouse,Married/Living together,Secondary education,Self employed
3584,Kenya,2018,No,Rural,No,1.0,64.0,Female,Head of Household,Married/Living together,Primary education,Remittance Dependent
3586,Kenya,2018,No,Rural,No,3.0,80.0,Female,Head of Household,Married/Living together,No formal education,Farming and Fishing
3588,Kenya,2018,No,Rural,Yes,2.0,78.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Other Income
3589,Kenya,2018,No,Rural,No,3.0,37.0,Male,Child,Single/Never Married,Primary education,Informally employed
3590,Kenya,2018,No,Urban,No,2.0,20.0,Male,Child,Single/Never Married,Primary education,Farming and Fishing
3591,Kenya,2018,No,Rural,Yes,7.0,43.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
3592,Kenya,2018,Yes,Rural,Yes,5.0,45.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
3593,Kenya,2018,Yes,Urban,Yes,4.0,44.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
3594,Kenya,2018,Yes,Urban,Yes,3.0,40.0,Male,Head of Household,Married/Living together,Secondary education,Other Income
3595,Kenya,2018,Yes,Urban,Yes,5.0,31.0,Female,Spouse,Married/Living together,Secondary education,Formally employed Private
3596,Kenya,2018,No,Rural,No,5.0,42.0,Female,Spouse,Married/Living together,Primary education,Informally employed
3597,Kenya,2018,No,Rural,Yes,10.0,33.0,Female,Other relative,Married/Living together,Primary education,Informally employed
3598,Kenya,2018,No,Urban,Yes,2.0,26.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
3599,Kenya,2018,No,Rural,Yes,6.0,42.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
3601,Kenya,2018,No,Rural,Yes,5.0,34.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Formally employed Government
3602,Kenya,2018,No,Rural,No,4.0,25.0,Female,Spouse,Married/Living together,No formal education,Remittance Dependent
3603,Kenya,2018,No,Urban,Yes,4.0,59.0,Male,Head of Household,Widowed,Secondary education,Farming and Fishing
3604,Kenya,2018,No,Rural,Yes,4.0,32.0,Male,Other relative,Single/Never Married,Secondary education,Informally employed
3605,Kenya,2018,No,Rural,No,1.0,44.0,Male,Head of Household,Divorced/Seperated,Primary education,Informally employed
3606,Kenya,2018,No,Rural,No,6.0,20.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
3607,Kenya,2018,No,Rural,Yes,1.0,27.0,Male,Head of Household,Divorced/Seperated,Primary education,Self employed
3608,Kenya,2018,Yes,Urban,Yes,3.0,42.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
3610,Kenya,2018,No,Urban,Yes,2.0,50.0,Female,Head of Household,Divorced/Seperated,Primary education,Informally employed
3611,Kenya,2018,No,Urban,Yes,6.0,42.0,Female,Spouse,Married/Living together,Secondary education,Self employed
3612,Kenya,2018,No,Rural,No,3.0,85.0,Female,Head of Household,Widowed,No formal education,Government Dependent
3613,Kenya,2018,No,Urban,Yes,1.0,30.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
3614,Kenya,2018,No,Rural,Yes,1.0,47.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
3615,Kenya,2018,No,Rural,No,8.0,30.0,Female,Spouse,Married/Living together,No formal education,Informally employed
3616,Kenya,2018,No,Urban,Yes,2.0,35.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
3618,Kenya,2018,No,Rural,Yes,6.0,28.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
3619,Kenya,2018,No,Urban,Yes,4.0,23.0,Male,Other relative,Single/Never Married,Secondary education,Remittance Dependent
3620,Kenya,2018,No,Rural,Yes,7.0,43.0,Female,Spouse,Married/Living together,Primary education,Self employed
3621,Kenya,2018,No,Rural,Yes,1.0,65.0,Female,Head of Household,Widowed,Primary education,Farming and Fishing
3622,Kenya,2018,No,Rural,Yes,4.0,38.0,Female,Spouse,Married/Living together,Primary education,Other Income
3623,Kenya,2018,No,Rural,Yes,2.0,28.0,Female,Spouse,Married/Living together,Primary education,Self employed
3624,Kenya,2018,No,Urban,Yes,3.0,39.0,Female,Head of Household,Divorced/Seperated,Secondary education,Self employed
3625,Kenya,2018,No,Rural,Yes,4.0,32.0,Female,Head of Household,Married/Living together,Secondary education,Farming and Fishing
3626,Kenya,2018,No,Rural,Yes,7.0,38.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
3627,Kenya,2018,No,Rural,Yes,1.0,60.0,Female,Head of Household,Single/Never Married,Primary education,Remittance Dependent
3628,Kenya,2018,Yes,Urban,Yes,1.0,32.0,Female,Head of Household,Single/Never Married,Vocational/Specialised training,Formally employed Private
3629,Kenya,2018,Yes,Urban,Yes,4.0,42.0,Female,Head of Household,Widowed,Secondary education,Formally employed Government
3630,Kenya,2018,Yes,Rural,Yes,2.0,42.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
3631,Kenya,2018,No,Rural,Yes,3.0,68.0,Female,Head of Household,Widowed,No formal education,Informally employed
3632,Kenya,2018,No,Rural,No,2.0,64.0,Male,Head of Household,Widowed,Secondary education,Farming and Fishing
3633,Kenya,2018,Yes,Rural,Yes,5.0,33.0,Female,Spouse,Married/Living together,Secondary education,Farming and Fishing
3634,Kenya,2018,No,Rural,Yes,4.0,41.0,Female,Spouse,Married/Living together,Primary education,Self employed
3635,Kenya,2018,No,Rural,Yes,2.0,24.0,Male,Child,Single/Never Married,Tertiary education,Remittance Dependent
3636,Kenya,2018,Yes,Urban,Yes,5.0,34.0,Male,Head of Household,Married/Living together,Secondary education,Informally employed
3637,Kenya,2018,No,Urban,Yes,2.0,40.0,Female,Head of Household,Married/Living together,Vocational/Specialised training,Self employed
3638,Kenya,2018,Yes,Urban,Yes,3.0,37.0,Male,Head of Household,Married/Living together,Vocational/Specialised training,Formally employed Private
3639,Kenya,2018,No,Rural,No,5.0,69.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
3640,Kenya,2018,Yes,Rural,Yes,4.0,25.0,Male,Head of Household,Married/Living together,Primary education,Informally employed
3641,Kenya,2018,No,Rural,Yes,1.0,45.0,Male,Head of Household,Divorced/Seperated,Vocational/Specialised training,Farming and Fishing
3642,Kenya,2018,No,Rural,Yes,2.0,30.0,Female,Head of Household,Widowed,Primary education,Informally employed
3643,Kenya,2018,Yes,Urban,Yes,1.0,54.0,Female,Head of Household,Married/Living together,Secondary education,Self employed
3645,Kenya,2018,No,Rural,Yes,2.0,38.0,Male,Child,Widowed,Primary education,Informally employed
3646,Kenya,2018,No,Urban,Yes,2.0,30.0,Female,Spouse,Married/Living together,Secondary education,Self employed
3647,Kenya,2018,Yes,Urban,Yes,5.0,70.0,Male,Head of Household,Married/Living together,Primary education,Farming and Fishing
3648,Kenya,2018,No,Urban,Yes,1.0,25.0,Male,Head of Household,Single/Never Married,No formal education,Informally employed
3649,Kenya,2018,No,Rural,No,1.0,30.0,Female,Head of Household,Single/Never Married,No formal education,Informally employed
3650,Kenya,2018,No,Urban,No,9.0,30.0,Female,Spouse,Married/Living together,Primary education,Remittance Dependent
3652,Kenya,2018,No,Rural,Yes,1.0,56.0,Female,Head of Household,Widowed,Primary education,Informally employed
3653,Kenya,2018,No,Rural,Yes,4.0,20.0,Female,Child,Single/Never Married,Secondary education,Informally employed
3654,Kenya,2018,Yes,Urban,Yes,2.0,43.0,Male,Head of Household,Married/Living together,Primary education,Self employed
3655,Kenya,2018,No,Rural,No,2.0,50.0,Female,Head of Household,Widowed,No formal education,Self employed
3656,Kenya,2018,No,Urban,No,1.0,66.0,Male,Head of Household,Divorced/Seperated,Primary education,Farming and Fishing
3657,Kenya,2018,Yes,Urban,Yes,4.0,48.0,Female,Spouse,Married/Living together,Primary education,Farming and Fishing
3658,Kenya,2018,No,Urban,No,2.0,23.0,Male,Child,Single/Never Married,Primary education,Formally employed Private
3659,Kenya,2018,No,Urban,Yes,3.0,21.0,Female,Spouse,Married/Living together,Secondary education,Self employed
3660,Kenya,2018,No,Urban,Yes,9.0,25.0,Female,Spouse,Married/Living together,Primary education,Self employed
3661,Kenya,2018,No,Urban,Yes,5.0,25.0,Female,Child,Single/Never Married,Secondary education,Informally employed
3662,Kenya,2018,No,Rural,Yes,3.0,56.0,Female,Child,Widowed,No formal education,Informally employed
3663,Kenya,2018,No,Urban,Yes,3.0,21.0,Female,Spouse,Married/Living together,Vocational/Specialised training,Remittance Dependent
3664,Kenya,2018,No,Rural,Yes,7.0,44.0,Male,Head of Household,Married/Living together,No formal education,Self employed
3665,Kenya,2018,No,Urban,Yes,1.0,42.0,Male,Head of Household,Married/Living together,Secondary education,Self employed
